,PosX,PosY,SteeringAngle,Throttle,Brake,Psi
24036,307.712402,-3.125947,-0.0075379999999999996,0.0,0.0,-7.273109
24037,307.854401,-3.14395,-0.0075379999999999996,0.0,0.0,-7.2952960000000004
24038,307.925232,-3.152959,-0.0075379999999999996,0.0,0.0,-7.306344
24039,308.000702,-3.162582,-0.0075379999999999996,0.0,0.0,-7.318123
24040,308.14621,-3.181156,-0.0075379999999999996,0.0,0.0,-7.340858
24041,308.222778,-3.190954,-0.0075379999999999996,0.0,0.0,-7.35279
24042,308.29449500000004,-3.20014,-0.0075379999999999996,0.0,0.0,-7.363989999999999
24043,308.44476299999997,-3.219442,-0.0075379999999999996,0.0,0.0,-7.3874580000000005
24044,308.521393,-3.229321,-0.0075379999999999996,0.0,0.0,-7.399423
24045,308.59024,-3.23821,-0.0075379999999999996,0.0,0.0,-7.410195
24046,308.739471,-3.257527,-0.0075379999999999996,0.0,0.0,-7.433510000000001
24047,308.809509,-3.2666,-0.0075379999999999996,0.0,0.0,-7.444435
24048,308.884338,-3.276313,-0.0075379999999999996,0.0,0.0,-7.456124000000001
24049,309.03125,-3.2954309999999998,-0.0075379999999999996,0.0,0.0,-7.479072
24050,309.106506,-3.3052599999999996,-0.0075379999999999996,0.0,0.0,-7.490823
24051,309.175354,-3.3142480000000005,-0.0075379999999999996,0.0,0.0,-7.501594
24052,309.319092,-3.3330620000000004,-0.0075379999999999996,0.0,0.0,-7.524055000000001
24053,309.395691,-3.343124,-0.0075379999999999996,0.0,0.0,-7.5360190000000005
24054,309.542175,-3.3624129999999997,-0.0075379999999999996,0.0,0.0,-7.5589070000000005
24055,309.612305,-3.371653,-0.0075379999999999996,0.0,0.0,-7.569862
24056,309.68670699999996,-3.3814919999999997,-0.0075379999999999996,0.0,0.0,-7.581491000000001
24057,309.83435099999997,-3.4010510000000003,-0.0075379999999999996,0.0,0.0,-7.604561
24058,309.90499900000003,-3.410421,-0.0075379999999999996,0.0,0.0,-7.615608
24059,309.981598,-3.4205940000000004,-0.0075379999999999996,0.0,0.0,-7.6275710000000005
24060,310.130646,-3.440472,-0.0075379999999999996,0.0,0.0,-7.650888
24061,310.202209,-3.4500290000000002,-0.0075379999999999996,0.0,0.0,-7.662058
24062,310.274475,-3.4596989999999996,-0.0075379999999999996,0.0,0.0,-7.673349000000001
24063,310.421356,-3.479389,-0.0075379999999999996,0.0,0.0,-7.6963289999999995
24064,310.49517799999995,-3.4893160000000005,-0.0075379999999999996,0.0,0.0,-7.707864
24065,310.56933599999996,-3.499286,-0.0075379999999999996,0.0,0.0,-7.719431
24066,310.71820099999997,-3.5193480000000004,-0.0075379999999999996,0.0,0.0,-7.742714
24067,310.791016,-3.5291949999999996,-0.0075379999999999996,0.0,0.0,-7.754099000000001
24068,310.86517299999997,-3.5392449999999998,-0.0075379999999999996,0.0,0.0,-7.765694
24069,311.01394700000003,-3.559426,-0.0075379999999999996,0.0,0.0,-7.788949000000001
24070,311.089203,-3.5696730000000003,-0.0075379999999999996,0.0,0.0,-7.800698
24071,311.162689,-3.579685,-0.0075379999999999996,0.0,0.0,-7.8122039999999995
24072,311.310211,-3.5998360000000003,-0.0075379999999999996,0.0,0.0,-7.835275
24073,311.387115,-3.610354,-0.0075379999999999996,0.0,0.0,-7.8473
24074,311.460938,-3.620479,-0.0075379999999999996,0.0,0.0,-7.858834
24075,311.6073,-3.640565,-0.0075379999999999996,0.0,0.0,-7.881723
24076,311.679016,-3.6504410000000003,-0.0075379999999999996,0.0,0.0,-7.892923
24077,311.754181,-3.6608129999999997,-0.0075379999999999996,0.0,0.0,-7.904700999999999
24078,311.90387000000004,-3.681508,-0.0075379999999999996,0.0,0.0,-7.928108
24079,311.977173,-3.6916660000000006,-0.0075379999999999996,0.0,0.0,-7.939583
24080,312.054535,-3.7024019999999997,-0.0075379999999999996,0.0,0.0,-7.951667
24081,312.200623,-3.722694,-0.0075379999999999996,0.0,0.0,-7.974525999999999
24082,312.269379,-3.732276,-0.0075379999999999996,0.0,0.0,-7.985269000000001
24083,312.408783,-3.751732,-0.0075379999999999996,0.0,0.0,-8.007088000000001
24084,312.480377,-3.761743,-0.0075379999999999996,0.0,0.0,-8.018289
24085,312.54925499999996,-3.7713959999999997,-0.0075379999999999996,0.0,0.0,-8.029063
24086,312.70385699999997,-3.7931169999999996,-0.0075379999999999996,0.0,0.0,-8.053231
24087,312.77951,-3.8037660000000004,-0.0075379999999999996,0.0,0.0,-8.065071000000001
24088,312.855011,-3.8144150000000003,-0.0075379999999999996,0.0,0.0,-8.076884
24089,313.00390600000003,-3.8354269999999997,-0.0075379999999999996,0.0,0.0,-8.100166999999999
24090,313.077209,-3.845797,-0.0075379999999999996,0.0,0.0,-8.111642
24091,313.153992,-3.8566730000000002,-0.0075379999999999996,0.0,0.0,-8.123667
24092,313.299561,-3.877339,-0.0075379999999999996,0.0,0.0,-8.146431
24093,313.37356600000004,-3.8878809999999997,-0.0075379999999999996,0.0,0.0,-8.158028999999999
24094,313.445221,-3.898103,-0.0075379999999999996,0.0,0.0,-8.169229
24095,313.590332,-3.918849,-0.0075379999999999996,0.0,0.0,-8.191935
24096,313.66641200000004,-3.9297370000000003,-0.0075379999999999996,0.0,0.0,-8.203835
24097,313.738495,-3.940067,-0.0075379999999999996,0.0,0.0,-8.215127
24098,313.886658,-3.9613669999999996,-0.0075379999999999996,0.0,0.0,-8.238321000000001
24099,313.962738,-3.9723349999999997,-0.0075379999999999996,0.0,0.0,-8.250223
24100,314.037201,-3.9830629999999996,-0.0075379999999999996,0.0,0.0,-8.261880999999999
24101,314.183838,-4.004253,-0.0075379999999999996,0.0,0.0,-8.28483
24102,314.260742,-4.015401,-0.0075379999999999996,0.0,0.0,-8.296853
24103,314.330963,-4.025587000000001,-0.0075379999999999996,0.0,0.0,-8.307839
24104,314.47308300000003,-4.046246,-0.0075379999999999996,0.0,0.0,-8.330117999999999
24105,314.546448,-4.0569370000000005,-0.0075379999999999996,0.0,0.0,-8.341593
24106,314.684937,-4.077139,-0.0075379999999999996,0.0,0.0,-8.363261999999999
24107,314.754639,-4.087326999999999,-0.0075379999999999996,0.0,0.0,-8.374186
24108,314.831146,-4.098525,-0.0075379999999999996,0.0,0.0,-8.386178999999998
24109,314.974945,-4.1196269999999995,-0.0075379999999999996,0.0,0.0,-8.408669999999999
24110,315.05072,-4.130776999999999,-0.0075379999999999996,0.0,0.0,-8.420542
24111,315.124023,-4.141578,-0.0075379999999999996,0.0,0.0,-8.432016
24112,315.274323,-4.163769,-0.0075379999999999996,0.0,0.0,-8.455547
24113,315.346954,-4.174515,-0.0075379999999999996,0.0,0.0,-8.466928999999999
24114,315.42034900000004,-4.185376,-0.0075379999999999996,0.0,0.0,-8.478436
24115,315.56744399999997,-4.20719,-0.0075379999999999996,0.0,0.0,-8.501474
24116,315.640411,-4.218045,-0.0075379999999999996,0.0,0.0,-8.512888
24117,315.78067000000004,-4.2389529999999995,-0.0075379999999999996,0.0,0.0,-8.534863
24118,315.855804,-4.250175,-0.0075379999999999996,0.0,0.0,-8.546642
24119,315.928925,-4.261118,-0.0075379999999999996,0.0,0.0,-8.558085
24120,316.07800299999997,-4.283462999999999,-0.0075379999999999996,0.0,0.0,-8.581432000000001
24121,316.151215,-4.294457,-0.0075379999999999996,0.0,0.0,-8.592907
24122,316.226196,-4.305739,-0.0075379999999999996,0.0,0.0,-8.604654
24123,316.374786,-4.328125,-0.0075379999999999996,0.0,0.0,-8.627939999999999
24124,316.450775,-4.33959,-0.0075379999999999996,0.0,0.0,-8.639842
24125,316.523804,-4.350618,-0.0075379999999999996,0.0,0.0,-8.651286
24126,316.670044,-4.372765,-0.0075379999999999996,0.0,0.0,-8.674207000000001
24127,316.744873,-4.3841339999999995,-0.0075379999999999996,0.0,0.0,-8.685925
24128,316.815338,-4.394844,-0.0075379999999999996,0.0,0.0,-8.696973
24129,316.95932,-4.416773,-0.0075379999999999996,0.0,0.0,-8.719525
24130,317.038879,-4.42891,-0.0075379999999999996,0.0,0.0,-8.731977
24131,317.108856,-4.439592,-0.0075379999999999996,0.0,0.0,-8.742963
24132,317.255096,-4.461999,-0.0075379999999999996,0.0,0.0,-8.765882000000001
24133,317.327148,-4.473057,-0.0075379999999999996,0.0,0.0,-8.777173
24134,317.403839,-4.484848,-0.0075379999999999996,0.0,0.0,-8.789197999999999
24135,317.551788,-4.5076089999999995,-0.0075379999999999996,0.0,0.0,-8.812389
24136,317.624023,-4.518753,-0.0075379999999999996,0.0,0.0,-8.823681
